docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient
508,83,and,False,fresh,flavorful,0.0,13,0.0010050251256281408,False,0,0,0
508,89,and,False,kickin,the,0.0,13,0.0010050251256281408,False,0,0,0
508,94,and,False,beef,chicken,0.0,13,0.0010050251256281408,False,0,0,0
508,99,and,False,moist,delicious,0.0,13,0.0010050251256281408,False,0,0,0
508,108,and,False,it,you,0.0,13,0.0010050251256281408,False,0,0,0
508,134,and,False,professional,quick,0.0,13,0.0010050251256281408,False,0,0,0
508,154,and,False,receive,while,0.0,13,0.0010050251256281408,False,0,0,0
508,172,and,False,kababs,koftas,0.0,13,0.0010050251256281408,False,0,0,0
508,176,and,False,moist,tender,0.0,13,0.0010050251256281408,False,0,0,0
508,194,and,False,grill,get,0.0,13,0.0010050251256281408,False,1,0,0
508,221,and,False,pickles,secret,0.0,13,0.0010050251256281408,False,0,0,0
508,227,and,False,tzatziki,their,0.0,13,0.0010050251256281408,False,0,0,0
509,11,and,False,opened,Im,0.0,12,0.0010050251256281408,False,0,0,0
509,60,and,False,capitalization,idolization,0.0,12,0.0010050251256281408,False,0,0,0
509,68,and,False,varieties,banned,0.0,12,0.0010050251256281408,False,0,0,0
509,88,and,False,drunkenness,sociability,0.0,12,0.0010050251256281408,False,0,0,0
509,156,and,False,once,I,0.0,12,0.0010050251256281408,False,0,0,0
509,183,and,False,warm,tasty,0.0,12,0.0010050251256281408,False,0,0,0
509,207,and,False,delectable,worth,0.0,12,0.0010050251256281408,False,0,0,0
509,234,and,False,class,comfort,0.0,12,0.0010050251256281408,False,0,0,0
509,239,and,False,Phoenix,every,0.0,12,0.0010050251256281408,False,0,0,0
509,257,and,False,dressed,business,0.0,12,0.0010050251256281408,False,0,0,0
509,325,and,False,corridor,then,0.0,12,0.0010050251256281408,False,0,0,0
509,419,and,False,there,my,0.0,12,0.0010050251256281408,False,0,0,0
511,114,and,False,Wei,Panda,0.0,2,0.0010050251256281408,False,0,0,0
511,162,and,False,hot,the,0.0,2,0.0010050251256281408,False,1,0,0
513,37,and,False,salt,pepper,0.0,9,0.0010050251256281408,False,0,0,0
513,84,and,False,deli,Im,0.0,9,0.0010050251256281408,False,0,0,0
513,130,and,False,meat,cheese,0.0,9,0.0010050251256281408,False,0,0,0
513,136,and,False,sauce,served,0.0,9,0.0010050251256281408,False,0,0,0
513,213,and,False,salad,a,0.0,9,0.0010050251256281408,False,0,0,0
513,280,and,False,lick,Ill,0.0,9,0.0010050251256281408,False,0,0,0
513,328,and,False,good,they,0.0,9,0.0010050251256281408,False,0,0,0
513,341,and,False,on,preparing,0.0,9,0.0010050251256281408,False,0,0,0
513,346,and,False,vinaigrette,mayo,0.0,9,0.0010050251256281408,False,0,0,0
515,11,and,False,overkill,we,0.0,7,0.0010050251256281408,False,0,0,0
515,28,and,False,huge,the,0.0,7,0.0010050251256281408,False,0,0,0
515,38,and,False,smooth,creamy,0.0,7,0.0010050251256281408,False,0,0,0
515,40,and,False,creamy,garnished,0.0,7,0.0010050251256281408,False,0,0,0
515,55,and,False,cucumbers,kalamata,0.0,7,0.0010050251256281408,False,0,0,0
515,72,and,False,dry,a,0.0,7,0.0010050251256281408,False,0,0,0
515,106,and,False,feta,a,0.0,7,0.0010050251256281408,False,0,1,0
516,6,and,False,smoked,spicy,0.0,5,0.0010050251256281408,False,0,0,0
516,12,and,False,Short,thick,0.0,5,0.0010050251256281408,False,0,0,0
516,25,and,False,floppy,tasting,0.0,5,0.0010050251256281408,False,0,0,0
516,41,and,False,amazing,they,0.0,5,0.0010050251256281408,False,0,0,0
516,61,and,False,taste,texture,0.0,5,0.0010050251256281408,False,1,0,0
518,14,and,False,slaw,a,0.0,7,0.0010050251256281408,False,0,0,0
518,32,and,False,side,stringy,0.0,7,0.0010050251256281408,False,1,0,0
518,67,and,False,bits,walnuts,0.0,7,0.0010050251256281408,False,0,0,0
518,72,and,False,savory,scrumptious,0.0,7,0.0010050251256281408,False,0,0,0
518,89,and,False,mint,garlic,0.0,7,0.0010050251256281408,False,0,0,0
518,105,and,False,beverages,the,0.0,7,0.0010050251256281408,False,0,0,0
518,123,and,False,atmosphere,maybe,0.0,7,0.0010050251256281408,False,0,0,0
52,18,and,False,building,the,0.0,3,0.0010050251256281408,False,0,0,0
52,54,and,False,good,very,0.0,3,0.0010050251256281408,False,0,1,0
52,60,and,False,it,will,0.0,3,0.0010050251256281408,False,0,0,0
520,18,and,False,cardboard,polymer,0.0,6,0.0010050251256281408,False,0,0,0
520,48,and,False,meat,carbs,0.0,6,0.0010050251256281408,False,1,0,0
520,60,and,False,platter,the,0.0,6,0.0010050251256281408,False,0,0,0
520,66,and,False,rice,weird,0.0,6,0.0010050251256281408,False,0,0,0
520,91,and,False,iceberg,radishes,0.0,6,0.0010050251256281408,False,0,0,0
520,101,and,False,anything,you,0.0,6,0.0010050251256281408,False,0,0,0
523,15,and,False,Oregano,basil,0.0,1,0.0010050251256281408,False,0,0,0
524,16,and,False,chicken,waffles,0.0,6,0.0010050251256281408,False,0,0,0
524,84,and,False,smooth,decadent,0.0,6,0.0010050251256281408,False,1,0,0
524,87,and,False,mac,cheese,0.0,6,0.0010050251256281408,False,1,0,0
524,97,and,False,kitchen,an,0.0,6,0.0010050251256281408,False,0,0,0
524,105,and,False,drawn,quartered,0.0,6,0.0010050251256281408,False,0,0,0
524,119,and,False,thirst,makes,0.0,6,0.0010050251256281408,False,0,0,0
525,56,and,False,them,tomato,0.0,2,0.0010050251256281408,False,0,0,0
525,81,and,False,noodles,into,0.0,2,0.0010050251256281408,False,1,0,0
526,70,and,False,tea,Eba,0.0,3,0.0010050251256281408,False,0,0,0
526,91,and,False,ASU,I,0.0,3,0.0010050251256281408,False,0,0,0
526,129,and,False,Broadway,what,0.0,3,0.0010050251256281408,False,0,0,0
528,3,and,False,vibrant,lovely,0.0,5,0.0010050251256281408,False,0,0,0
528,50,and,False,kielbasa,the,0.0,5,0.0010050251256281408,False,0,0,0
528,105,and,False,places,mushy,0.0,5,0.0010050251256281408,False,0,0,0
528,109,and,False,others,the,0.0,5,0.0010050251256281408,False,0,0,0
528,145,and,False,mimosas,tacos,0.0,5,0.0010050251256281408,False,0,0,0
53,22,and,False,decent,tasty,0.0,2,0.0010050251256281408,False,0,0,0
53,60,and,False,unique,tasty,0.0,2,0.0010050251256281408,False,0,0,0
530,43,and,False,milk,galanga,0.0,4,0.0010050251256281408,False,0,0,0
530,51,and,False,shoots,green,0.0,4,0.0010050251256281408,False,0,0,0
530,56,and,False,adventurous,the,0.0,4,0.0010050251256281408,False,0,0,0
530,62,and,False,undercooked,mega,0.0,4,0.0010050251256281408,False,0,1,0
604,6,and,False,reason,one,0.0,15,0.0010050251256281408,False,0,0,0
604,38,and,False,sip,then,0.0,15,0.0010050251256281408,False,0,0,0
604,102,and,False,rocks,is,0.0,15,0.0010050251256281408,False,0,1,0
604,111,and,False,Shelf,the,0.0,15,0.0010050251256281408,False,0,0,0
604,114,and,False,Chambord,the,0.0,15,0.0010050251256281408,False,0,0,0
604,118,and,False,Watermelon,the,0.0,15,0.0010050251256281408,False,0,0,0
604,122,and,False,Marnier,I,0.0,15,0.0010050251256281408,False,0,0,0
604,176,and,False,up,indulge,0.0,15,0.0010050251256281408,False,0,0,0
604,207,and,False,chicken,potato,0.0,15,0.0010050251256281408,False,0,0,0
604,227,and,False,chicken,potato,0.0,15,0.0010050251256281408,False,0,0,0
604,230,and,False,hash,had,0.0,15,0.0010050251256281408,False,0,0,0
604,291,and,False,drinks,half,0.0,15,0.0010050251256281408,False,0,0,0
604,331,and,False,avocado,lots,0.0,15,0.0010050251256281408,False,0,0,0
604,341,and,False,ass,they,0.0,15,0.0010050251256281408,False,0,0,0
604,354,and,False,Oh,the,0.0,15,0.0010050251256281408,False,0,0,0
605,17,and,False,Icees,the,0.0,4,0.0010050251256281408,False,0,0,0
605,39,and,False,sugar,ice,0.0,4,0.0010050251256281408,False,0,1,0
605,65,and,False,Raspberry,Mango,0.0,4,0.0010050251256281408,False,0,0,0
605,99,and,False,money,still,0.0,4,0.0010050251256281408,False,0,0,0
606,36,and,False,families,promote,0.0,8,0.0010050251256281408,False,0,0,0
606,69,and,False,times,regardless,0.0,8,0.0010050251256281408,False,0,0,0
606,95,and,False,buttercups,small,0.0,8,0.0010050251256281408,False,1,0,0
606,103,and,False,hair,a,0.0,8,0.0010050251256281408,False,0,0,0
606,142,and,False,hour,sampling,0.0,8,0.0010050251256281408,False,1,0,0
606,156,and,False,truffles,arguably,0.0,8,0.0010050251256281408,False,0,0,0
606,208,and,False,chocolatiers,there,0.0,8,0.0010050251256281408,False,0,0,0
608,56,and,False,them,tomato,0.0,12,0.0010050251256281408,False,0,0,0
608,81,and,False,noodles,into,0.0,12,0.0010050251256281408,False,1,0,0
608,113,and,False,up,throw,0.0,12,0.0010050251256281408,False,0,0,0
608,138,and,False,salmon,asparagus,0.0,12,0.0010050251256281408,False,0,0,0
608,153,and,False,weekend,were,0.0,12,0.0010050251256281408,False,0,0,0
608,214,and,False,sauce,bacon,0.0,12,0.0010050251256281408,False,0,0,0
608,216,and,False,bacon,call,0.0,12,0.0010050251256281408,False,0,0,0
608,230,and,False,garlic,pancetta,0.0,12,0.0010050251256281408,False,0,0,0
608,238,and,False,egg,parmesan,0.0,12,0.0010050251256281408,False,1,0,0
608,241,and,False,cheese,toss,0.0,12,0.0010050251256281408,False,0,0,0
608,292,and,False,dry,crispy,0.0,12,0.0010050251256281408,False,0,0,0
608,297,and,False,crouton,topped,0.0,12,0.0010050251256281408,False,0,0,0
609,70,and,False,tea,Eba,0.0,8,0.0010050251256281408,False,0,0,0
609,91,and,False,ASU,I,0.0,8,0.0010050251256281408,False,0,0,0
609,129,and,False,Broadway,what,0.0,8,0.0010050251256281408,False,0,0,0
609,172,and,False,black,green,0.0,8,0.0010050251256281408,False,0,0,0
609,241,and,False,taro,honeydew,0.0,8,0.0010050251256281408,False,0,0,0
609,268,and,False,boba,coffee,0.0,8,0.0010050251256281408,False,0,0,0
609,286,and,False,lunch,munch,0.0,8,0.0010050251256281408,False,1,0,0
609,338,and,False,you,me,0.0,8,0.0010050251256281408,False,0,0,0
61,8,and,False,boyfriend,i,0.0,3,0.0010050251256281408,False,0,0,0
61,133,and,False,belly,other,0.0,3,0.0010050251256281408,False,0,0,0
61,138,and,False,noodles,pork,0.0,3,0.0010050251256281408,False,0,0,0
610,17,and,False,toenails,make,0.0,7,0.0010050251256281408,False,0,0,0
610,56,and,False,fries,a,0.0,7,0.0010050251256281408,False,0,0,0
610,95,and,False,mushrooms,onions,0.0,7,0.0010050251256281408,False,1,0,0
610,197,and,False,burger,peeling,0.0,7,0.0010050251256281408,False,0,0,0
610,216,and,False,mushroom,onion,0.0,7,0.0010050251256281408,False,1,0,0
610,263,and,False,bland,lifeless,0.0,7,0.0010050251256281408,False,0,0,0
610,328,and,False,counter,use,0.0,7,0.0010050251256281408,False,0,0,0
612,3,and,False,vibrant,lovely,0.0,5,0.0010050251256281408,False,0,0,0
612,50,and,False,kielbasa,the,0.0,5,0.0010050251256281408,False,0,0,0
612,105,and,False,places,mushy,0.0,5,0.0010050251256281408,False,0,0,0
612,109,and,False,others,the,0.0,5,0.0010050251256281408,False,0,0,0
612,145,and,False,mimosas,tacos,0.0,5,0.0010050251256281408,False,0,0,0
613,31,and,False,stomach,I,0.0,15,0.0010050251256281408,False,0,0,0
613,61,and,False,socks,spin,0.0,15,0.0010050251256281408,False,0,0,0
613,83,and,False,restaurant,whatever,0.0,15,0.0010050251256281408,False,0,0,0
613,187,and,False,superb,come,0.0,15,0.0010050251256281408,False,0,0,0
613,195,and,False,german,german,0.0,15,0.0010050251256281408,False,0,1,0
613,206,and,False,pancake,Belgian,0.0,15,0.0010050251256281408,False,0,0,0
613,216,and,False,combos,omelets,0.0,15,0.0010050251256281408,False,0,0,0
613,244,and,False,jack,cheddar,0.0,15,0.0010050251256281408,False,0,0,0
613,251,and,False,delicious,HUGE,0.0,15,0.0010050251256281408,False,0,0,0
613,268,and,False,pieces,you,0.0,15,0.0010050251256281408,False,0,0,0
613,281,and,False,thick,crispy,0.0,15,0.0010050251256281408,False,0,0,0
613,283,and,False,crispy,the,0.0,15,0.0010050251256281408,False,0,0,0
613,390,and,False,omelet,homefries,0.0,15,0.0010050251256281408,False,0,0,0
613,395,and,False,meat,fries,0.0,15,0.0010050251256281408,False,0,0,0
613,403,and,False,sucks,its,0.0,15,0.0010050251256281408,False,0,0,0
614,22,and,False,one,got,0.0,8,0.0010050251256281408,False,0,0,0
614,28,and,False,bruschetta,wine,0.0,8,0.0010050251256281408,False,0,0,0
614,31,and,False,Monday,Tuesday,0.0,8,0.0010050251256281408,False,0,0,0
614,40,and,False,jam,salmon,0.0,8,0.0010050251256281408,False,0,0,0
614,54,and,False,Food,wine,0.0,8,0.0010050251256281408,False,0,0,0
614,87,and,False,five,the,0.0,8,0.0010050251256281408,False,0,0,0
614,118,and,False,Weird,really,0.0,8,0.0010050251256281408,False,0,0,0
614,126,and,False,weird,spotty,0.0,8,0.0010050251256281408,False,0,0,0
618,91,and,False,hostess,cashier,0.0,5,0.0010050251256281408,False,0,0,0
618,102,and,False,nonexistent,the,0.0,5,0.0010050251256281408,False,0,0,0
618,158,and,False,Mexico,this,0.0,5,0.0010050251256281408,False,0,0,0
618,173,and,False,tortillas,chips,0.0,5,0.0010050251256281408,False,0,0,0
618,198,and,False,mind,rice,0.0,5,0.0010050251256281408,False,0,0,0
620,43,and,False,milk,galanga,0.0,4,0.0010050251256281408,False,0,0,0
620,51,and,False,shoots,green,0.0,4,0.0010050251256281408,False,0,0,0
620,56,and,False,adventurous,the,0.0,4,0.0010050251256281408,False,0,0,0
620,62,and,False,undercooked,mega,0.0,4,0.0010050251256281408,False,0,1,0
625,16,and,False,dish,instead,0.0,2,0.0010050251256281408,False,0,0,0
625,37,and,False,soup,gave,0.0,2,0.0010050251256281408,False,0,0,0
628,30,and,False,sashimi,pieces,0.0,1,0.0010050251256281408,False,0,0,0
631,8,and,False,times,this,0.0,2,0.0010050251256281408,False,0,0,0
631,32,and,False,food,good,0.0,2,0.0010050251256281408,False,0,0,0
632,18,and,False,pizza,charged,0.0,1,0.0010050251256281408,False,0,0,0
638,9,and,False,cheesecake,the,0.0,1,0.0010050251256281408,False,0,0,0
639,14,and,False,food,water,0.0,4,0.0010050251256281408,False,0,0,0
639,40,and,False,great,the,0.0,4,0.0010050251256281408,False,0,0,0
639,66,and,False,later,chips,0.0,4,0.0010050251256281408,False,0,0,0
639,68,and,False,chips,salsa,0.0,4,0.0010050251256281408,False,0,0,0
64,13,and,False,neighbourhood,I,0.0,5,0.0010050251256281408,False,0,0,0
64,54,and,False,great,cant,0.0,5,0.0010050251256281408,False,0,0,0
64,71,and,False,chewy,not,0.0,5,0.0010050251256281408,False,0,0,0
64,110,and,False,options,they,0.0,5,0.0010050251256281408,False,0,0,0
64,132,and,False,items,not,0.0,5,0.0010050251256281408,False,0,0,0
66,25,and,False,Ravioli,the,0.0,1,0.0010050251256281408,False,0,0,0
69,16,and,False,pm,was,0.0,1,0.0010050251256281408,False,0,0,0
7,79,and,False,vegetarian,they,0.0,2,0.0010050251256281408,False,0,0,0
7,104,and,False,noodle,the,0.0,2,0.0010050251256281408,False,0,0,0
73,25,and,False,out,get,0.0,3,0.0010050251256281408,False,0,0,0
73,61,and,False,milk,it,0.0,3,0.0010050251256281408,False,0,0,0
73,65,and,False,nice,mintyIn,0.0,3,0.0010050251256281408,False,0,0,0
75,4,and,False,Danforth,Coxwell,0.0,1,0.0010050251256281408,False,0,0,0
78,7,and,False,me,my,0.0,3,0.0010050251256281408,False,0,0,0
78,48,and,False,them,a,0.0,3,0.0010050251256281408,False,0,0,0
78,57,and,False,Congee,noodles,0.0,3,0.0010050251256281408,False,0,0,0
8,6,and,False,house,wondered,0.0,3,0.0010050251256281408,False,0,0,0
8,11,and,False,BF,I,0.0,3,0.0010050251256281408,False,0,0,0
8,36,and,False,coffee,really,0.0,3,0.0010050251256281408,False,0,0,0
80,61,and,False,foods,items,0.0,2,0.0010050251256281408,False,1,0,0
80,122,and,False,in,browse,0.0,2,0.0010050251256281408,False,0,0,0
81,25,and,False,hubby,felt,0.0,3,0.0010050251256281408,False,0,0,0
81,31,and,False,more,usually,0.0,3,0.0010050251256281408,False,0,0,0
81,76,and,False,Tuna,Salmon,0.0,3,0.0010050251256281408,False,0,0,0
83,49,and,False,friendly,nice,0.0,5,0.0010050251256281408,False,0,0,0
83,65,and,False,boyfriend,I,0.0,5,0.0010050251256281408,False,0,0,0
83,73,and,False,sweet,sour,0.0,5,0.0010050251256281408,False,0,0,0
83,78,and,False,noodle,a,0.0,5,0.0010050251256281408,False,0,0,0
83,131,and,False,noodle,shanghai,0.0,5,0.0010050251256281408,False,1,0,0
85,10,and,False,neighborhood,decided,0.0,4,0.0010050251256281408,False,0,0,0
85,26,and,False,sandwich,a,0.0,4,0.0010050251256281408,False,0,1,0
85,43,and,False,light,was,0.0,4,0.0010050251256281408,False,0,0,0
85,68,and,False,soggy,nothing,0.0,4,0.0010050251256281408,False,0,1,0
91,11,and,False,friendly,helpful,0.0,4,0.0010050251256281408,False,0,0,0
91,20,and,False,setup,tear,0.0,4,0.0010050251256281408,False,0,0,0
91,46,and,False,healthy,tasty,0.0,4,0.0010050251256281408,False,0,0,0
91,49,and,False,potato,vegetable,0.0,4,0.0010050251256281408,False,1,0,0
92,29,and,False,friendly,prepared,0.0,1,0.0010050251256281408,False,0,0,0
93,5,and,False,yelp,found,0.0,3,0.0010050251256281408,False,0,0,0
93,37,and,False,omelet,peach,0.0,3,0.0010050251256281408,False,0,0,0
93,44,and,False,light,fluffy,0.0,3,0.0010050251256281408,False,0,0,0
94,65,and,False,earlier,just,0.0,1,0.0010050251256281408,False,0,0,0
99,10,and,False,burritos,other,0.0,6,0.0010050251256281408,False,0,0,0
99,19,and,False,occasions,its,0.0,6,0.0010050251256281408,False,0,0,0
99,54,and,False,Mexican,since,0.0,6,0.0010050251256281408,False,0,0,0
99,65,and,False,choices,because,0.0,6,0.0010050251256281408,False,0,0,0
99,74,and,False,husband,myself,0.0,6,0.0010050251256281408,False,0,0,0
99,128,and,False,ahead,placed,0.0,6,0.0010050251256281408,False,0,0,0
100,29,spectacular,False,was,My,0.0,1,1.0,False,0,0,0
100,34,breakfast,False,a,place,1.0,3,0.03571428571428571,False,0,0,0
100,61,breakfast,False,of,place,0.0,3,0.03571428571428571,False,0,0,0
100,348,breakfast,False,some,its,0.0,3,0.03571428571428571,False,0,0,0
1003,37,breakfast,False,solid,What,0.0,1,0.03571428571428571,False,0,0,0
1032,44,breakfast,False,about,and,0.0,1,0.03571428571428571,False,0,0,0
129,43,breakfast,False,Stoneys,which,0.0,2,0.03571428571428571,False,0,0,0
129,63,breakfast,False,per,meal,0.0,2,0.03571428571428571,False,0,0,0
149,12,breakfast,False,for,and,1.0,1,0.03571428571428571,False,0,0,0
152,7,breakfast,False,the,brunch,0.0,3,0.03571428571428571,False,0,0,0
152,16,breakfast,False,basic,foods,0.0,3,0.03571428571428571,False,0,0,0
152,21,breakfast,False,big,combos,0.0,3,0.03571428571428571,False,0,0,0
224,207,breakfast,False,for,LOL,0.0,1,0.03571428571428571,False,0,0,0
257,86,breakfast,False,some,pastries,0.0,2,0.03571428571428571,False,0,0,0
257,101,breakfast,False,for,That,0.0,2,0.03571428571428571,False,0,0,0
266,139,breakfast,False,And,is,0.0,1,0.03571428571428571,False,1,0,0
268,208,breakfast,False,interesting,options,0.0,1,0.03571428571428571,False,0,0,0
380,20,breakfast,False,had,specifically,0.0,1,0.03571428571428571,False,0,0,0
385,110,breakfast,False,having,anytime,0.0,2,0.03571428571428571,False,0,0,0
385,118,breakfast,False,serves,items,0.0,2,0.03571428571428571,False,0,0,0
5,24,breakfast,False,light,then,0.0,1,0.03571428571428571,False,0,0,0
613,5,breakfast,False,that,is,0.0,8,0.03571428571428571,False,0,0,0
613,28,breakfast,False,carb,My,0.0,8,0.03571428571428571,False,0,0,0
613,166,breakfast,False,sweet,I,0.0,8,0.03571428571428571,False,0,0,0
613,214,breakfast,False,traditional,combos,0.0,8,0.03571428571428571,False,0,0,0
613,298,breakfast,False,his,Lets,0.0,8,0.03571428571428571,False,0,0,0
613,348,breakfast,False,with,Crisp,0.0,8,0.03571428571428571,False,0,1,0
613,398,breakfast,False,for,the,0.0,8,0.03571428571428571,False,0,0,0
613,438,breakfast,False,the,art,0.0,8,0.03571428571428571,False,0,0,0
100,40,food,False,good,because,0.0,5,0.005405405405405406,False,0,0,0
100,80,food,False,the,is,1.0,5,0.005405405405405406,False,0,0,0
100,254,food,False,the,was,1.0,5,0.005405405405405406,False,0,0,0
100,287,food,False,foodThe,was,0.0,5,0.005405405405405406,False,0,0,0
100,308,food,False,more,for,0.0,5,0.005405405405405406,False,0,0,0
1000,80,food,False,the,is,1.0,1,0.005405405405405406,False,0,0,0
1001,151,food,False,the,is,1.0,1,0.005405405405405406,False,0,0,0
1002,17,food,False,The,is,1.0,1,0.005405405405405406,False,0,0,0
1005,26,food,False,yummyThe,is,0.0,1,0.005405405405405406,False,0,0,0
1006,75,food,False,of,I,1.0,1,0.005405405405405406,False,0,0,0
101,18,food,False,Korean,out,0.0,1,0.005405405405405406,False,0,0,0
1011,42,food,False,our,to,0.0,2,0.005405405405405406,False,0,0,0
1011,101,food,False,and,that,1.0,2,0.005405405405405406,False,0,0,0
1013,33,food,False,fast,chain,0.0,1,0.005405405405405406,False,0,1,0
1014,19,food,False,the,on,1.0,3,0.005405405405405406,False,0,0,0
1014,92,food,False,the,Id,0.0,3,0.005405405405405406,False,0,0,0
1014,137,food,False,good,and,1.0,3,0.005405405405405406,False,0,0,0
1018,41,food,True,the,and,1.0,1,0.005405405405405406,False,0,0,0
1023,42,food,False,of,but,1.0,1,0.005405405405405406,False,0,0,0
1026,62,food,True,delicious,and,1.0,2,0.005405405405405406,False,0,1,0
1027,43,food,False,assuming,as,0.0,1,0.005405405405405406,False,0,0,0
1031,22,food,False,Mexican,in,0.0,1,0.005405405405405406,False,0,0,0
1033,4,food,False,any,here,0.0,1,0.005405405405405406,False,0,0,0
1035,45,food,False,the,was,1.0,1,0.005405405405405406,False,0,0,0
1036,34,food,False,on,I,0.0,2,0.005405405405405406,False,0,0,0
1036,92,food,False,the,because,1.0,2,0.005405405405405406,False,0,0,0
1041,148,food,False,The,was,1.0,1,0.005405405405405406,False,0,0,0
107,82,food,False,and,and,1.0,3,0.005405405405405406,False,0,0,0
107,91,food,False,the,My,1.0,3,0.005405405405405406,False,0,0,0
107,279,food,False,Italian,so,0.0,3,0.005405405405405406,False,0,0,0
11,74,food,False,Overall,is,0.0,1,0.005405405405405406,False,0,0,0
112,30,food,False,for,you,0.0,4,0.005405405405405406,False,0,0,0
112,119,food,False,enough,Quite,0.0,4,0.005405405405405406,False,0,0,0
112,171,food,False,our,and,1.0,4,0.005405405405405406,False,0,0,0
112,195,food,False,the,wasnt,1.0,4,0.005405405405405406,False,0,1,0
120,122,food,False,have,here,0.0,1,0.005405405405405406,False,0,0,0
122,117,food,False,presented,that,0.0,1,0.005405405405405406,False,0,0,0
123,46,food,False,the,was,1.0,2,0.005405405405405406,False,0,0,0
123,120,food,False,husbands,was,0.0,2,0.005405405405405406,False,0,1,0
124,92,food,False,Our,came,0.0,2,0.005405405405405406,False,0,0,0
124,171,food,False,the,delicious,0.0,2,0.005405405405405406,False,0,0,0
128,28,food,False,Mexican,in,0.0,3,0.005405405405405406,False,1,0,0
128,93,food,False,The,came,1.0,3,0.005405405405405406,False,0,0,0
128,130,food,False,and,was,1.0,3,0.005405405405405406,False,1,1,0
134,21,food,False,Ethiopian,before,0.0,1,0.005405405405405406,False,0,0,0
135,35,food,False,and,on,1.0,1,0.005405405405405406,False,0,0,0
136,111,food,False,the,and,1.0,3,0.005405405405405406,False,0,0,0
136,171,food,False,their,and,1.0,3,0.005405405405405406,False,0,0,0
136,265,food,False,away,shortages,0.0,3,0.005405405405405406,False,0,0,0
138,35,food,False,the,was,1.0,2,0.005405405405405406,False,0,0,0
138,169,food,False,serve,people,0.0,2,0.005405405405405406,False,0,0,0
143,51,food,False,the,has,0.0,2,0.005405405405405406,False,0,0,0
143,124,food,False,and,like,0.0,2,0.005405405405405406,False,0,0,0
145,62,food,False,few,items,0.0,1,0.005405405405405406,False,0,0,0
146,152,food,False,the,was,1.0,1,0.005405405405405406,False,0,0,0
147,93,food,False,of,that,1.0,2,0.005405405405405406,False,0,0,0
147,145,food,False,of,for,0.0,2,0.005405405405405406,False,0,0,0
152,53,food,False,the,as,1.0,1,0.005405405405405406,False,0,0,0
157,6,food,False,ordered,from,0.0,4,0.005405405405405406,False,0,0,0
157,50,food,False,the,is,1.0,4,0.005405405405405406,False,0,0,0
157,84,food,False,The,quality,0.0,4,0.005405405405405406,False,0,0,0
157,98,food,False,the,is,1.0,4,0.005405405405405406,False,0,0,0
158,34,food,False,fast,But,0.0,5,0.005405405405405406,False,0,0,0
158,61,food,False,your,from,0.0,5,0.005405405405405406,False,0,0,0
158,92,food,False,your,up,0.0,5,0.005405405405405406,False,0,0,0
158,190,food,False,the,and,1.0,5,0.005405405405405406,False,0,0,0
158,193,food,False,the,has,0.0,5,0.005405405405405406,False,0,0,0
165,12,food,False,The,is,1.0,1,0.005405405405405406,False,0,1,0
167,18,food,False,got,poisoning,0.0,3,0.005405405405405406,False,0,0,0
167,27,food,False,get,poisoning,0.0,3,0.005405405405405406,False,0,0,0
167,112,food,False,the,would,0.0,3,0.005405405405405406,False,0,0,0
168,115,food,False,good,was,0.0,1,0.005405405405405406,False,0,1,0
169,64,food,False,drop,on,0.0,6,0.005405405405405406,False,0,0,0
169,174,food,False,your,and,1.0,6,0.005405405405405406,False,0,0,0
169,198,food,False,the,and,1.0,6,0.005405405405405406,False,0,0,0
169,254,food,False,The,was,1.0,6,0.005405405405405406,False,0,1,0
169,273,food,False,the,and,1.0,6,0.005405405405405406,False,0,0,0
169,289,food,False,forgettable,I,0.0,6,0.005405405405405406,False,0,0,0
188,111,food,False,The,was,1.0,1,0.005405405405405406,False,0,1,0
191,19,food,False,The,was,1.0,1,0.005405405405405406,False,0,0,0
192,23,food,False,fast,joints,0.0,1,0.005405405405405406,False,0,0,0
195,63,food,False,the,is,1.0,4,0.005405405405405406,False,0,0,0
195,98,food,False,the,was,1.0,4,0.005405405405405406,False,0,0,0
195,164,food,False,the,looked,0.0,4,0.005405405405405406,False,0,0,0
195,190,food,False,of,Id,0.0,4,0.005405405405405406,False,0,0,0
204,67,food,False,different,shows,0.0,1,0.005405405405405406,False,0,0,0
206,15,food,False,a,court,0.0,1,0.005405405405405406,False,0,0,0
208,5,food,False,the,was,1.0,1,0.005405405405405406,False,0,0,0
210,60,food,False,fast,joint,0.0,4,0.005405405405405406,False,0,0,0
210,79,food,False,fast,joint,0.0,4,0.005405405405405406,False,0,0,0
210,96,food,False,fast,joint,0.0,4,0.005405405405405406,False,0,0,0
210,109,food,False,fast,Ill,0.0,4,0.005405405405405406,False,0,0,0
214,69,food,False,The,was,1.0,1,0.005405405405405406,False,0,0,0
218,80,food,False,The,just,0.0,1,0.005405405405405406,False,0,0,0
220,23,food,False,the,It,1.0,1,0.005405405405405406,False,0,0,0
223,62,food,False,The,arrived,1.0,2,0.005405405405405406,False,0,0,0
223,71,food,False,the,goes,0.0,2,0.005405405405405406,False,0,0,0
224,95,food,False,The,was,1.0,1,0.005405405405405406,False,0,0,0
227,12,food,False,The,has,1.0,2,0.005405405405405406,False,0,0,0
